author,img_path,features
Rembrandt,images/Rembrandt/Rembrandt_159.jpg,[0.04768848 0.5462611  0.4537105  ... 0.08131761 0.5326048  0.66547984]
Rembrandt,images/Rembrandt/Rembrandt_107.jpg,[0.03593498 1.4125671  0.         ... 0.2689599  0.09527362 0.42284483]
Rembrandt,images/Rembrandt/Rembrandt_126.jpg,[0.04078957 4.1965876  1.3557241  ... 0.06911262 0.13411054 0.12821026]
Rembrandt,images/Rembrandt/Rembrandt_231.jpg,[0.17637311 0.7345754  0.6338986  ... 0.00199076 0.04627188 0.17410368]
Rembrandt,images/Rembrandt/Rembrandt_239.jpg,[0.35827756 0.01786938 0.05327794 ... 0.04719907 0.27956256 0.07667314]
Rembrandt,images/Rembrandt/Rembrandt_32.jpg,[0.18566246 2.5175338  0.06439589 ... 0.03060933 1.0354303  1.295509  ]
Rembrandt,images/Rembrandt/Rembrandt_119.jpg,"[2.7096090e-01 3.3037534e-01 9.7791952e-01 ... 2.0278582e-01 9.5735764e-04
 8.2324564e-02]"
Rembrandt,images/Rembrandt/Rembrandt_69.jpg,[0.5704997  0.70221376 0.17080677 ... 0.0562146  0.10370743 0.5843199 ]
Rembrandt,images/Rembrandt/Rembrandt_79.jpg,[0.46018568 1.0651642  1.9338406  ... 0.13932487 0.45099774 0.06354956]
Rembrandt,images/Rembrandt/Rembrandt_193.jpg,[0.6792531  0.25362968 1.3305564  ... 0.1923813  0.03954465 0.08996747]
Rembrandt,images/Rembrandt/Rembrandt_94.jpg,[1.2653478  0.61867756 0.         ... 0.7336266  0.69831985 1.062102  ]
Rembrandt,images/Rembrandt/Rembrandt_145.jpg,[0.00448043 2.7333019  0.0076713  ... 0.22373079 0.53420436 1.5469061 ]
Rembrandt,images/Rembrandt/Rembrandt_5.jpg,[0.14171226 0.27307838 0.31274197 ... 0.02200504 0.4285026  0.04308547]
Rembrandt,images/Rembrandt/Rembrandt_68.jpg,[0.27948892 0.27607185 0.07810459 ... 0.         0.35407472 1.2074249 ]
Rembrandt,images/Rembrandt/Rembrandt_162.jpg,[0.78990334 0.21214578 1.0462435  ... 0.3497948  0.05586314 0.        ]
Rembrandt,images/Rembrandt/Rembrandt_213.jpg,[0.8745448  0.58034116 0.09543563 ... 0.00367129 0.6722204  0.05501946]
Rembrandt,images/Rembrandt/Rembrandt_221.jpg,[0.0299383  2.2259085  0.5615065  ... 0.34859073 1.708407   0.11661987]
Rembrandt,images/Rembrandt/Rembrandt_44.jpg,[0.0128084  0.24028556 0.03343667 ... 0.22454014 0.01431217 0.08296698]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_9.jpg,[1.3021848  1.3517991  0.24841577 ... 0.         0.89694226 3.265483  ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_8.jpg,[0.72159404 3.7201476  0.6697868  ... 0.00788655 1.8825895  1.1916401 ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_11.jpg,[0.8847624  0.4790914  1.4137392  ... 0.04261154 0.6956721  1.1071478 ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_15.jpg,[0.2875232  0.7291281  0.61033285 ... 0.12328365 0.6023291  0.29494256]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_25.jpg,[0.54190725 1.3341987  0.02452515 ... 0.         1.2498871  0.0432388 ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_32.jpg,[1.4229835  2.1809747  0.40823635 ... 0.04927252 1.3161113  0.7566353 ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_28.jpg,[0.5829428  0.09660534 0.22676866 ... 0.00147629 0.49093693 0.06385563]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_47.jpg,[1.1128592  1.0771224  1.2497879  ... 0.         0.13837759 0.7616562 ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_29.jpg,[0.6632238  4.971109   0.697126   ... 0.4287409  1.7145756  0.59142417]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_30.jpg,[0.         1.3139162  0.00702859 ... 0.10350854 0.24943481 1.202792  ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_5.jpg,[0.10531737 1.3548687  1.0775651  ... 0.         0.5169662  0.17805001]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_19.jpg,[0.28798503 0.12990804 0.13942459 ... 0.31020406 0.14420685 0.07144319]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_7.jpg,[0.9958874  3.3849132  2.8531942  ... 0.01281367 0.2313385  0.05869655]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_26.jpg,[2.0375648  0.38878268 1.1033723  ... 0.6735873  3.4160175  0.11768968]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_35.jpg,[0.4932542  1.2736112  0.1884265  ... 0.02208068 0.2652243  0.6209728 ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_34.jpg,[0.99258226 1.027195   0.19934314 ... 0.13258827 0.4664687  0.13785294]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_13.jpg,[0.29215398 1.2590894  0.8181468  ... 0.         1.9241124  0.17047663]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_4.jpg,[0.93340844 1.1703613  1.0235184  ... 0.         0.22631493 0.58292735]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_39.jpg,[0.16061652 1.0273986  0.35161772 ... 0.33585808 0.6645232  0.27410764]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_31.jpg,[1.0885943  1.2100194  0.44021302 ... 0.4911646  2.7237294  0.4248504 ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_42.jpg,[0.1492145  1.3376925  0.96868646 ... 0.         0.20923196 0.25244284]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_23.jpg,[1.695478   1.429681   0.2131379  ... 0.05442964 1.7262162  0.4077657 ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_33.jpg,[1.2511547  1.7488413  1.1581159  ... 0.4151699  4.883461   0.05430856]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_40.jpg,"[2.5316808e-01 5.0264579e-01 3.8954188e-04 ... 1.7195984e+00 4.8716539e-01
 1.9383909e-01]"
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_43.jpg,"[4.6617490e-01 2.2981539e+00 0.0000000e+00 ... 1.1015559e-03 4.9648106e-01
 1.8239799e-01]"
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_10.jpg,[1.490314   1.3602312  1.5584521  ... 0.16289476 1.1267213  0.22314975]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_6.jpg,[1.0248679  0.6505503  0.4245346  ... 0.09470386 0.4221517  0.21921663]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_18.jpg,[0.08500253 0.7903064  2.1939065  ... 0.64999783 0.         0.098458  ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_22.jpg,[1.6629455  3.538081   2.1311915  ... 0.01937759 0.96188134 0.38286096]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_36.jpg,[0.29908156 1.3889798  0.0306546  ... 0.48068663 0.5831727  0.22516693]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_1.jpg,[0.7525099  1.4243784  0.5237452  ... 0.3569177  1.1635245  0.33834267]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_24.jpg,[1.1999884  2.938601   0.5820779  ... 0.00588612 0.         0.59174716]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_16.jpg,[0.9637936  1.7408302  0.22705634 ... 0.         1.1648048  1.1962637 ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_41.jpg,[0.14159179 1.4176147  0.59216434 ... 0.0521227  0.05930524 0.00748443]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_45.jpg,[0.33464256 0.9600012  0.55984074 ... 0.26690984 0.46975332 0.3013053 ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_14.jpg,[0.10594365 1.1952107  0.1295714  ... 0.2955657  4.134493   0.7165287 ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_20.jpg,[0.5030841  1.5069112  0.63975585 ... 0.00790262 0.9445529  0.977707  ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_37.jpg,[1.0678866  1.1797546  0.13608068 ... 0.34186336 0.7192752  0.74729365]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_38.jpg,[0.16968073 0.20150617 0.31827876 ... 0.02729907 0.06372341 0.5988835 ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_17.jpg,[0.2786455  1.9363861  0.02465935 ... 0.11423872 1.3062923  0.50404644]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_27.jpg,[0.63504344 1.1804206  1.2716304  ... 0.01172624 0.707571   0.42014888]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_46.jpg,[0.00684275 0.06465431 0.42516685 ... 0.         0.1382551  0.23065954]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_21.jpg,[0.40322712 0.66102785 0.14688809 ... 0.         0.02136028 1.951959  ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_2.jpg,[0.731033   1.34731    2.5067673  ... 0.05845326 1.3916059  0.5957882 ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_44.jpg,[0.7490697  2.7627065  0.1411336  ... 0.10703186 2.2100387  0.36197484]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_3.jpg,[0.46312478 1.5215231  0.65923136 ... 0.04651928 2.101589   3.513183  ]
Paul_Cezanne,images/Paul_Cezanne/Paul_Cezanne_12.jpg,[0.03188521 0.96284497 0.029123   ... 0.1466753  0.71393585 0.07120703]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_244.jpg,[0.5918857  0.28268576 0.06670877 ... 0.         0.         0.21713378]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_207.jpg,[0.4200667  0.957323   0.12190861 ... 0.00305475 0.03858919 1.0290775 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_134.jpg,[0.63879395 2.2973778  0.21739508 ... 0.02247359 0.99345    0.04713817]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_213.jpg,"[4.7833613e-01 2.7136443e+00 2.3550512e-01 ... 1.9871932e-03 1.7297747e+00
 1.4383356e-01]"
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_196.jpg,[0.22365853 0.23931563 0.05744456 ... 0.4717556  0.06522336 0.13958736]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_53.jpg,[0.0814997  0.         0.         ... 0.7824781  1.5996866  0.01732587]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_136.jpg,[0.0028668  0.1328968  0.36229962 ... 0.03239698 0.03323443 0.8017611 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_182.jpg,[0.01264992 0.8959347  1.092088   ... 1.6282893  1.2931015  1.4859581 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_278.jpg,[0.5193908  0.28405765 0.         ... 0.2362186  0.08528024 0.91397   ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_261.jpg,"[2.4708757e-02 4.5321468e-01 4.4789849e-04 ... 2.1698622e-02 0.0000000e+00
 2.4318488e-01]"
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_14.jpg,[0.224875   0.15837955 0.         ... 0.06677578 0.69790053 0.10715769]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_193.jpg,[0.21268502 0.0866122  2.0732899  ... 0.9497702  0.         0.42184976]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_248.jpg,[0.07317746 0.7254777  0.08601486 ... 0.         1.5453123  0.17022508]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_100.jpg,[0.41238788 0.30546814 0.18313804 ... 0.18334526 0.         0.315608  ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_56.jpg,[0.03852513 0.33074442 1.6696123  ... 0.22711451 0.7944345  0.17135286]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_113.jpg,[0.01145982 0.4498689  2.1703906  ... 0.06466223 0.00600584 0.14124341]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_101.jpg,[0.3338975  0.1736435  0.00331344 ... 0.14373328 0.5207419  0.87643456]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_241.jpg,[0.66706055 0.45776913 1.7017041  ... 0.0706095  0.1898987  0.        ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_262.jpg,[0.880657   0.05182321 2.4149551  ... 2.22036    0.13356103 0.869227  ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_122.jpg,[1.9088501  0.38637954 2.2483127  ... 1.5916567  0.613079   0.66657466]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_103.jpg,[1.515908   0.9032161  0.20131142 ... 0.25745636 0.45038417 0.16377386]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_60.jpg,[1.07972    0.07180031 0.38480943 ... 1.0765558  0.30421484 0.05061683]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_77.jpg,[0.03995404 0.21218362 0.34813982 ... 0.10766833 0.17932557 0.05950331]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_24.jpg,[0.19143055 1.6629746  0.16880603 ... 0.10631444 2.5088897  0.507725  ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_34.jpg,[0.26700038 0.27134272 0.1951115  ... 2.2443388  0.45128262 0.2616853 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_179.jpg,[0.00923616 0.34237686 0.00482925 ... 0.31100914 0.34727064 0.37874606]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_285.jpg,[0.         0.16892016 0.31920755 ... 0.45971984 1.1054282  0.3740358 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_237.jpg,[0.21734288 0.0787625  0.04539966 ... 0.94670093 1.1018628  0.21855311]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_80.jpg,[0.09388034 1.2009548  0.8927601  ... 0.7923025  2.6461747  0.18119998]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_242.jpg,[0.0346054  0.68957883 1.2979246  ... 7.4475284  0.         0.6968857 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_234.jpg,[0.01699107 0.90665215 0.2175152  ... 0.         0.9584632  0.43973306]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_137.jpg,[0.14219426 1.1887712  0.286326   ... 0.16926982 0.9956737  0.5100577 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_232.jpg,[0.14584924 1.4174029  0.18016373 ... 0.2027248  1.0285463  2.9523034 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_153.jpg,[0.14145479 0.6702993  1.2837908  ... 0.06656106 0.         0.5295958 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_227.jpg,[0.22180608 0.04045954 1.7799171  ... 0.08967921 0.02102139 0.16034372]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_199.jpg,[1.4887689  1.6166714  0.23167364 ... 0.55230737 1.1739637  1.152596  ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_42.jpg,[0.01339179 0.3562472  0.07048406 ... 0.         0.25113878 0.84112173]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_158.jpg,[0.4008596  0.6525605  0.17826049 ... 0.02016854 0.13565953 0.06184415]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_33.jpg,[0.31155795 3.2061944  0.29336223 ... 0.1826134  0.5108393  0.19452535]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_6.jpg,[0.54486674 0.09337973 0.1884053  ... 1.5833229  0.02727184 0.9923333 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_163.jpg,[0.18023416 0.203271   0.2657156  ... 0.11238172 0.23899873 0.52126104]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_225.jpg,[0.05840634 2.5854812  0.4102079  ... 0.01425209 0.4922235  1.0743703 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_141.jpg,[1.2105386  0.6722534  1.7062323  ... 0.7489207  0.62115103 0.        ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_120.jpg,[0.         0.4183644  0.09238055 ... 0.16880214 1.307868   0.2324444 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_165.jpg,[0.14809956 0.01490312 0.07933243 ... 0.00882901 0.3810551  0.27489725]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_38.jpg,[0.16826719 0.5587835  2.1476984  ... 0.13995062 0.08195776 0.15338796]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_99.jpg,[0.7344407  2.589783   0.27567327 ... 0.06208079 0.11923226 0.3068046 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_43.jpg,[0.39207062 2.6996017  0.         ... 0.         0.01431644 1.0877945 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_245.jpg,[0.48772812 0.12666608 2.0513504  ... 0.71926624 0.00852576 0.16619913]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_184.jpg,[0.93798935 1.9452552  0.8047253  ... 0.28787893 0.30143896 0.12415506]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_109.jpg,[0.5311728  1.2871599  0.16071416 ... 0.18333817 0.27580756 0.5117908 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_280.jpg,[0.02772561 0.5430098  0.13213877 ... 1.9290864  0.         0.07711788]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_97.jpg,[0.39278555 0.49161625 0.27778408 ... 0.694897   2.451122   1.1505291 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_287.jpg,[0.40342495 0.9150688  0.06133071 ... 0.3489774  0.6443492  0.4384584 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_160.jpg,[0.24979593 0.17886959 0.54683876 ... 0.         0.04131337 0.17760962]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_263.jpg,[0.65656996 1.2300977  0.01359763 ... 1.4649055  0.14638802 0.2591986 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_166.jpg,"[4.3217424e-01 2.9531147e+00 2.5796640e+00 ... 0.0000000e+00 1.6919181e+00
 2.1329997e-03]"
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_98.jpg,[0.9302055 0.4287754 0.7492978 ... 0.6038226 3.0057356 0.1568324]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_246.jpg,[0.09845167 0.24975535 1.4157497  ... 0.16481936 0.4834155  0.09801354]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_59.jpg,[0.5724454  0.7903878  0.5948916  ... 1.0366288  1.3631111  0.26148507]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_65.jpg,[0.00559077 0.54631376 0.89333    ... 0.2644324  0.3981162  2.224638  ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_146.jpg,[0.6656551  0.2357267  1.0233443  ... 0.9371447  0.08304791 0.07638099]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_72.jpg,[0.75722206 0.34661794 1.580046   ... 2.3070452  0.55388033 0.442548  ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_172.jpg,[0.46931323 0.11590606 0.26171234 ... 0.1831271  0.3190958  0.17423381]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_176.jpg,[0.03833686 1.9105868  0.72361946 ... 0.03038122 0.4769753  0.7112022 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_243.jpg,[0.1313387  0.29155496 0.33859697 ... 0.2438504  0.97957253 0.1851035 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_117.jpg,[0.5972002  1.0095729  1.6120216  ... 0.13169056 0.32903674 0.87677383]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_135.jpg,"[3.2466531e-01 7.0619583e-04 6.7821324e-01 ... 6.8760377e-01 3.6711090e+00
 1.5936050e-01]"
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_129.jpg,[0.36025643 0.99506813 0.03346033 ... 0.47683728 0.5947838  0.7529551 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_204.jpg,[0.81766915 0.8486522  0.7461648  ... 0.24428573 0.11260974 0.14520036]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_286.jpg,[1.5286257  0.3572228  0.9730029  ... 0.00724844 2.4500012  0.        ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_218.jpg,[0.22689605 0.59496725 0.25678357 ... 0.8511659  1.0951774  0.06858391]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_267.jpg,[0.1430054  0.48669326 0.34191632 ... 0.47435418 0.         0.0876238 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_186.jpg,[0.6742069  1.2770414  0.25219727 ... 1.7587109  0.27174598 0.25015658]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_89.jpg,[0.17216313 0.71700066 0.61631286 ... 0.5429065  0.20573363 0.45175138]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_206.jpg,[0.45443326 1.1919919  2.2571473  ... 0.37579975 0.02826086 0.99340117]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_138.jpg,[0.28915527 0.39235738 0.6146273  ... 0.52993864 1.1349798  0.15404302]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_71.jpg,[0.31995645 0.3016977  1.5326897  ... 0.4116964  0.9782693  0.        ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_162.jpg,[0.20941658 0.17564438 0.         ... 0.03014007 2.1728952  0.04089055]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_270.jpg,[1.2805816  1.3076794  0.1000398  ... 0.49386013 0.88305616 0.03833891]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_74.jpg,[0.33133385 0.52010876 0.21371892 ... 0.02071685 0.19302161 0.7864372 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_2.jpg,[0.03730606 0.74424213 0.04259505 ... 0.38709074 1.7156796  0.20113224]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_216.jpg,[0.7084211  1.1095536  0.08598746 ... 0.17789023 1.7781577  0.2609196 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_164.jpg,[0.0187592  0.40004715 0.2668053  ... 0.0036884  0.06131824 0.49361864]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_154.jpg,[0.45016143 0.06603938 0.3005728  ... 1.7861826  3.5293736  1.2074348 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_125.jpg,[0.03604211 1.3126165  1.7076513  ... 0.72715366 0.27944982 0.51380515]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_194.jpg,[0.50004804 2.0277557  0.35042107 ... 0.38159725 0.         0.07650331]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_29.jpg,[0.37236282 1.2680264  0.49349493 ... 0.00376557 0.34981555 1.4623164 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_209.jpg,[0.06912222 1.4189469  1.2930553  ... 0.04565447 2.775626   0.5661079 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_226.jpg,[0.9226879  0.14962542 0.0077601  ... 0.05455396 0.31194437 0.07897892]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_55.jpg,[0.1920252  0.7004941  0.         ... 0.00938788 0.32618558 0.31883878]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_62.jpg,[0.         1.036402   0.01518631 ... 0.         0.65708935 0.20521751]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_289.jpg,[0.05075037 1.287421   0.0236027  ... 1.6930087  3.112868   1.9071783 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_279.jpg,"[2.1867976e-02 2.0802214e-03 2.1582019e+00 ... 7.1209043e-01 2.9220122e-01
 4.6654695e-01]"
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_235.jpg,[0.58359015 0.25133684 0.00696711 ... 2.1163628  0.7386291  0.04572031]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_91.jpg,[0.23653978 1.7964646  0.7984538  ... 0.020808   1.1657823  1.6402544 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_240.jpg,[0.05835273 0.23276408 0.5479081  ... 0.01012547 0.18225136 0.1641793 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_131.jpg,[0.34572715 0.13560033 0.         ... 0.4413983  0.1379999  0.3900657 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_28.jpg,[0.09228361 1.0895543  0.26952532 ... 0.3394369  1.9518644  0.6895475 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_110.jpg,[0.30484745 0.8367649  0.17705096 ... 0.15679811 0.1293953  0.8656932 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_107.jpg,[0.00843829 1.6826293  1.6333302  ... 0.05455502 0.27485496 0.40501106]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_95.jpg,[0.07165795 1.7243001  0.0114591  ... 0.2775482  2.851226   0.08500659]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_203.jpg,[0.22815509 0.8168577  0.06175865 ... 0.2706502  0.06637812 0.36900896]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_83.jpg,[1.2583468 0.0510249 0.9408076 ... 1.1392558 0.7478835 0.0136464]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_238.jpg,[0.07001739 0.19076367 0.51368684 ... 0.13987562 0.41086236 0.        ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_211.jpg,[1.3304418  1.8403144  0.7790439  ... 0.15222868 0.11555047 0.09817887]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_18.jpg,[0.1020759  0.7585417  0.06631389 ... 0.5962417  0.8561562  1.5819633 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_189.jpg,[0.18624865 0.04251004 0.39548266 ... 0.09565472 0.4722209  0.039816  ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_66.jpg,[0.66113865 0.06918783 0.71786994 ... 0.31131628 0.         0.20013821]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_187.jpg,[0.05854684 1.3832285  2.5779424  ... 0.12906374 0.06642453 0.56121445]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_127.jpg,[0.1661941  0.26075915 0.15634486 ... 0.11519449 0.66976357 0.5824918 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_257.jpg,[0.01140135 1.6896797  2.5710423  ... 0.57673424 1.1732422  0.04710859]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_12.jpg,[0.03167427 0.75671315 2.4095209  ... 0.290132   0.6904073  0.26731426]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_90.jpg,[0.08857752 1.0127468  0.4625023  ... 0.01139114 1.0692492  0.4191652 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_252.jpg,[0.5794855  0.66575044 0.33140087 ... 0.         0.16283096 0.0740054 ]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_156.jpg,[1.2327809  0.37450352 0.01423936 ... 0.2443291  0.99502015 0.98652804]
Francisco_Goya,images/Francisco_Goya/Francisco_Goya_173.jpg,[0.51275986 0.1595783  0.19031493 ... 0.9632951  0.80652523 0.29376784]
